"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1883 0.0284875113812454 2 12 "GO:0009151;GO:0009215" "purine deoxyribonucleotide metabolic process" 0.16772481378608
299 0.470471484832692 2 52 "GO:0009154;GO:0009261" "ribonucleotide catabolic process" 0.733986249980234
1597 0.155667964491748 4 7 "GO:0009155;GO:0009146;GO:0009204" "purine deoxyribonucleotide catabolic process" 0.436553054807121
1525 3.32375161281419e-06 2 83 "GO:0009156;GO:0009124;GO:0009127;GO:0009168" "nucleoside monophosphate biosynthetic process" 0.000247117067585278
2559 0.0545557060200129 -1 5 "GO:0009162" "obsolete deoxyribonucleoside monophosphate metabolic process" 0.245136461203066
993 0.0455203588323182 2 36 "GO:0009163;GO:1901659" "glycosyl compound biosynthetic process" 0.221168065633619
2766 3.2809262153064e-05 3 20 "GO:0009164;GO:0042454" "nucleoside catabolic process" 0.00163892517348977
722 9.68443794812247e-05 5 265 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 0.00373025880965633
758 0.0161683622964113 2 90 "GO:0009166;GO:1901292" "nucleoside phosphate catabolic process" 0.119874774907659
1318 0.000564662492281675 3 61 "GO:0009179;GO:0009135;GO:0009185;GO:0009132" "nucleoside diphosphate metabolic process" 0.0129174031225652
3007 0.0133251228260353 -1 6 "GO:0009186" "obsolete deoxyribonucleoside diphosphate metabolic process" 0.106501044187087
-1962 3.3188543673608e-06 2 50 "GO:0009187" "cyclic nucleotide metabolic process" 0.000247117067585278
2906 0.0290301147898612 2 5 "GO:0009188" "ribonucleoside diphosphate biosynthetic process" 0.170292251345296
-1625 0.00147444345891088 2 34 "GO:0009190" "cyclic nucleotide biosynthetic process" 0.0244872505877303
1476 0.047480156101406 3 16 "GO:0009200" "deoxyribonucleoside triphosphate metabolic process" 0.227406830046734
119 0.909855575818464 4 8 "GO:0009209;GO:0009148;GO:0009208" "pyrimidine nucleoside triphosphate biosynthetic process" 0.964139521364319
574 0.455103541742402 3 15 "GO:0009218" "pyrimidine ribonucleotide metabolic process" 0.722067505186332
2571 0.00278001888645798 2 12 "GO:0009219" "pyrimidine deoxyribonucleotide metabolic process" 0.0375802130232819
377 0.647689785909513 2 13 "GO:0009220;GO:0046132" "pyrimidine ribonucleotide biosynthetic process" 0.841904551962884
2816 0.0343935726645162 3 5 "GO:0009221" "pyrimidine deoxyribonucleotide biosynthetic process" 0.189326656610499
827 0.079290322245153 2 40 "GO:0009225" "nucleotide-sugar metabolic process" 0.304311116707988
705 0.256139299669899 2 23 "GO:0009226" "nucleotide-sugar biosynthetic process" 0.553495597076228
136 0.733469911352426 3 56 "GO:0009235" "cobalamin metabolic process" 0.883868566375313
-785 0.0809283156627124 2 44 "GO:0009247" "glycolipid biosynthetic process" 0.308009315682966
1887 0.0934721930821577 3 7 "GO:0009249" "protein lipoylation" 0.33240333846903
777 0.000208154450684834 3 206 "GO:0009260;GO:0046390;GO:0006164;GO:0072522;GO:0009152" "purine-containing compound biosynthetic process" 0.00679645798128307
1711 0.0465319493383891 2 12 "GO:0009263" "deoxyribonucleotide biosynthetic process" 0.224282423295204
2010 0.0115555349495387 3 14 "GO:0009264;GO:0046386" "deoxyribonucleotide catabolic process" 0.0968362915692667
2665 0.0178551267076156 2 7 "GO:0009265;GO:0046385" "2'-deoxyribonucleotide biosynthetic process" 0.127845106571662
-205 0.226094578932613 3 317 "GO:0009266" "response to temperature stimulus" 0.524165604675536
27 0.90255256810977 2 184 "GO:0009267" "cellular response to starvation" 0.961563863537156
-206 0.563940573290072 3 70 "GO:0009268" "response to pH" 0.795112684810743
-543 0.452331203405102 5 17 "GO:0009299" "mRNA transcription" 0.720977250624831
277 0.447810024550764 6 67 "GO:0009301;GO:0042795" "snRNA transcription by RNA polymerase II" 0.717103060070945
-1250 0.0442485173519652 5 23 "GO:0009303" "rRNA transcription" 0.217956386325048
-1534 0.14498217482177 5 8 "GO:0009304;GO:0042791;GO:0042797" "tRNA transcription" 0.419464265072578
1837 0.167589009617914 -1 5 "GO:0009305;GO:0018054;GO:0071110" "obsolete protein biotinylation" 0.453284317892107
987 0.0535848979447139 4 34 "GO:0009311" "oligosaccharide metabolic process" 0.242969351858356
1483 0.0843803454584913 2 12 "GO:0009312" "oligosaccharide biosynthetic process" 0.312746578960182
-190 0.840106250767349 4 10 "GO:0009313" "oligosaccharide catabolic process" 0.935336821766747
-408 0.00179163177123163 3 547 "GO:0009314" "response to radiation" 0.0281466671873588
1962 0.000311027748142901 2 30 "GO:0009394;GO:0009262;GO:0019692" "deoxyribonucleotide metabolic process" 0.00887352617191824
680 0.33236823068719 3 18 "GO:0009395" "phospholipid catabolic process" 0.623214799710819
-1286 0.253180649601576 2 7 "GO:0009396" "folic acid-containing compound biosynthetic process" 0.551934032521447
1152 0.0762855671624039 2 21 "GO:0009404" "toxin metabolic process" 0.298147870682403
-134 0.899027141953608 -1 8 "GO:0009405" "obsolete pathogenesis" 0.960624924072756
1349 0.230448973748847 2 7 "GO:0009407" "toxin catabolic process" 0.528322243868816
-105 0.616615476625685 2 206 "GO:0009408" "response to heat" 0.824401929364549
-619 0.0577866582949449 3 84 "GO:0009409" "response to cold" 0.254118220865115
-332 0.0537899373049705 3 307 "GO:0009410" "response to xenobiotic stimulus" 0.243363538784917
-125 0.609619201953954 2 149 "GO:0009411" "response to UV" 0.82201098978332
49 0.95258627576921 3 13 "GO:0009414" "response to water deprivation" 0.978688317690649
-1038 0.081565218211764 2 25 "GO:0009415" "response to water" 0.308231681587482
-313 0.0399151537030391 4 398 "GO:0009416" "response to light stimulus" 0.205298024872792
1025 0.0197617589016633 2 46 "GO:0009435" "NAD+ biosynthetic process" 0.134946595706971
1879 0.158167427071276 2 5 "GO:0009438" "methylglyoxal metabolic process" 0.439960815395603
2242 0.0921297637389184 2 5 "GO:0009448" "gamma-aminobutyric acid metabolic process" 0.329269827336325
121 0.662255424215541 2 117 "GO:0009451" "RNA modification" 0.848929667689288
-851 0.0642786491470998 3 42 "GO:0009453;GO:0042331" "energy taxis" 0.269683518796953
-799 6.82053835303656e-05 2 225 "GO:0009581;GO:0009582" "detection of abiotic stimulus" 0.00283313818514845
-570 0.0435978429373629 2 112 "GO:0009583" "detection of light stimulus" 0.216096595148448
-172 0.638843850528896 2 66 "GO:0009584" "detection of visible light" 0.836377206994059
-422 0.185168672622543 3 88 "GO:0009593" "detection of chemical stimulus" 0.472801110138073
-504 0.387978150398499 3 26 "GO:0009595;GO:0098581" "detection of biotic stimulus" 0.673562936097747
-1010 0.405701003948998 2 6 "GO:0009597" "detection of virus" 0.685988567626989
-40 0.68750940801244 2 978 "GO:0009607;GO:0051707;GO:0043207" "response to biotic stimulus" 0.859743542835253
1157 0.384843549498698 2 5 "GO:0009608" "response to symbiont" 0.670159689137353
-665 5.21388766907573e-05 2 339 "GO:0009612" "response to mechanical stimulus" 0.00236436863518228
-74 0.719750114788553 2 210 "GO:0009615" "response to virus" 0.877590052242183
122 0.340791072773884 2 574 "GO:0009617" "response to bacterium" 0.632328523550985
14 0.961336535866072 2 101 "GO:0009620" "response to fungus" 0.982838099922192
-634 0.244131903075252 3 30 "GO:0009629" "response to gravity" 0.544276681666752
-946 0.251967873823184 3 13 "GO:0009635" "response to herbicide" 0.551767698158054
77 0.526302131279196 2 635 "GO:0009636" "response to toxic substance" 0.768831580397345
193 0.713897566953836 2 32 "GO:0009642" "response to light intensity" 0.874728153454936
904 0.336849620797717 2 10 "GO:0009644" "response to high light intensity" 0.62844427328672
-1213 0.318100281648026 5 6 "GO:0009646;GO:0035044" "sperm aster formation" 0.610424129909207
904 0.239769049397291 2 15 "GO:0009648" "photoperiodism" 0.539248435401435
506 0.405697464126528 2 24 "GO:0009649" "entrainment of circadian clock" 0.685988567626989
144 0.842128303878975 2 17 "GO:0009650" "UV protection" 0.936847557443446
-310 0.449784951486896 2 53 "GO:0009651" "response to salt stress" 0.718083640401302
22 0.83865847378375 2 858 "GO:0009725" "response to hormone" 0.934375724233019
1791 0.140578659945681 6 6 "GO:0009730;GO:0009732;GO:0034287;GO:0051594" "detection of hexose stimulus" 0.413812658169445
249 0.238626776486403 4 203 "GO:0009743" "response to carbohydrate" 0.538193865556988
540 0.355828175548835 6 26 "GO:0009744;GO:0034285" "response to sucrose" 0.644286976218767
202 0.391930756062442 2 161 "GO:0009746;GO:0034284;GO:0009749" "response to monosaccharide" 0.675716112436384
299 0.653622120677251 3 20 "GO:0009750" "response to fructose" 0.845673516556542
-54 0.856986611057356 2 101 "GO:0009755" "hormone-mediated signaling pathway" 0.943547827090048
-1241 0.148707931946822 5 12 "GO:0009786" "regulation of asymmetric cell division" 0.425612864821058
-455 1.26391414395698e-05 2 892 "GO:0009791" "post-embryonic development" 0.000734678821496448
-597 0.281025046572812 3 29 "GO:0009794" "regulation of mitotic cell cycle, embryonic" 0.577656235397683
-241 0.157311561148809 2 314 "GO:0009798" "axis specification" 0.439227382062067
478 0.413346635991679 2 26 "GO:0009812" "flavonoid metabolic process" 0.691614755030428
-1302 0.0403687170279865 4 22 "GO:0009825;GO:0009926;GO:0060918;GO:0009933;GO:0009956;GO:0009965;GO:1905392;GO:0010016;GO:0010051;GO:0010305;GO:0010540;GO:0048366;GO:0048827;GO:0099402;GO:0048367;GO:0048507" "plant organ development" 0.206328998143042
-98 0.841258599669971 3 37 "GO:0009826" "unidimensional cell growth" 0.936293731295003
1926 0.113041644145398 2 6 "GO:0009838" "abscission" 0.367831182018155
-518 0.547109636674608 2 12 "GO:0009856;GO:0009860;GO:0009932;GO:0010593;GO:0030043;GO:0048868;GO:0051510;GO:0051511;GO:1905871;GO:1905873;GO:1905874;GO:1905875;GO:2000769;GO:2000771;GO:2000782;GO:2000784;GO:2000814" "pollination" 0.782085538418216
-471 0.00493915216636902 3 326 "GO:0009880;GO:0007350" "embryonic pattern specification" 0.0554051560557255
-19 0.852961943453812 5 927 "GO:0009894;GO:0031329" "regulation of catabolic process" 0.942069811193313
-229 0.199713096811069 6 286 "GO:0009895;GO:0031330" "negative regulation of catabolic process" 0.493990538108308
-116 0.382083287084274 6 532 "GO:0009896;GO:0031331" "positive regulation of catabolic process" 0.667653688232429
-1641 0.0813550876753359 4 10 "GO:0009912;GO:0060120" "inner ear receptor cell fate commitment" 0.308231681587482
-598 0.00786958459853593 4 178 "GO:0009913" "epidermal cell differentiation" 0.0747669003314097
-69 0.826794336407554 4 91 "GO:0009914" "hormone transport" 0.928413633916139
-1395 0.104502924561772 4 12 "GO:0009946;GO:0010085" "proximal/distal axis specification" 0.351823968820492
-335 0.100820489253237 3 217 "GO:0009948" "anterior/posterior axis specification" 0.345099683236187
-7 0.979182956112654 3 116 "GO:0009950" "dorsal/ventral axis specification" 0.992532628627823
-1373 0.0392704090143773 4 20 "GO:0009951" "polarity specification of dorsal/ventral axis" 0.203810872758059
-316 0.0407009854671361 4 385 "GO:0009952" "anterior/posterior pattern specification" 0.207034288843968
-232 0.201454291554823 2 276 "GO:0009953" "dorsal/ventral pattern formation" 0.495422592385207
-821 0.0816784746278204 2 40 "GO:0009954" "proximal/distal pattern formation" 0.308477357808791
-1126 0.190112513304088 2 12 "GO:0009957" "epidermal cell fate specification" 0.481036569080466
-423 0.375735840136619 2 39 "GO:0009988" "cell-cell recognition" 0.661076850962864
-370 0.0552039196649273 3 243 "GO:0009994;GO:0048599" "oocyte differentiation" 0.24699292578779
-1102 0.00835673632032617 4 51 "GO:0009996;GO:0010454" "negative regulation of cell fate commitment" 0.0775514833558281
-440 0.0197846341474302 2 255 "GO:0010001;GO:0042063" "gliogenesis" 0.134946595706971
-965 0.0298659580574654 2 45 "GO:0010002" "cardioblast differentiation" 0.173802758888685
-612 0.47671526940413 2 12 "GO:0010032" "meiotic chromosome condensation" 0.738400540835758
122 0.337543230075997 -1 580 "GO:0010035" "obsolete response to inorganic substance" 0.628494878598114
-1709 0.00288165358707306 4 27 "GO:0010037;GO:0071244" "response to carbon dioxide" 0.0387085988145906
298 0.0480775335687857 3 406 "GO:0010038" "response to metal ion" 0.228472838660421
768 0.117195816322526 2 37 "GO:0010039" "response to iron ion" 0.374675024783116
1315 0.162511991976803 5 10 "GO:0010040" "response to iron(II) ion" 0.445583909390943
-1004 0.372281925225792 3 7 "GO:0010041" "response to iron(III) ion" 0.658288337913085
568 0.228638304072298 2 40 "GO:0010042" "response to manganese ion" 0.525515570407511
217 0.583141993787867 2 57 "GO:0010043" "response to zinc ion" 0.807058421705546
583 0.515739247360862 4 11 "GO:0010044" "response to aluminum ion" 0.762739689434056
-1137 0.205461547418635 3 11 "GO:0010046" "response to mycotoxin" 0.500846791534408
-2123 0.0241162479703483 3 10 "GO:0010070;GO:0014038;GO:0014040;GO:0032290;GO:0033168;GO:0036404;GO:0070173;GO:0071335" "regulation of Schwann cell differentiation" 0.152672563883571
-737 0.579745955817982 5 5 "GO:0010087;GO:0010089;GO:0080050;GO:2000033;GO:2000034" "regulation of seed dormancy process" 0.805401658973307
-1070 0.0249707693971339 2 39 "GO:0010092" "specification of animal organ identity" 0.156686064303508
-2057 0.00119861443876146 2 22 "GO:0010119;GO:1901483;GO:1901485;GO:1902456" "regulation of stomatal movement" 0.0214076556464826
2856 0.00241915091716933 4 10 "GO:0010155" "regulation of proton transport" 0.03424300983708
-686 0.606154094592056 2 5 "GO:0010157" "response to chlorate" 0.820534135235483
-52 0.928091071849381 2 27 "GO:0010160" "formation of animal organ boundary" 0.972804160912635
-743 0.0841817074617086 5 48 "GO:0010165" "response to X-ray" 0.312577141411245
-453 0.0625133336337014 2 152 "GO:0010171" "body morphogenesis" 0.266152147819222
-1094 0.00150826329796711 4 75 "GO:0010172" "embryonic body morphogenesis" 0.0247277834030813
-80 0.929431904805452 3 11 "GO:0010193" "response to ozone" 0.973589056246078
-665 0.00194636448018736 2 196 "GO:0010212" "response to ionizing radiation" 0.0296969328152557
1292 0.192755585272563 2 9 "GO:0010224" "response to UV-B" 0.485037076833045
-679 0.333199320853552 2 18 "GO:0010225" "response to UV-C" 0.62440693362767
691 0.287725570003959 4 21 "GO:0010226" "response to lithium ion" 0.582730776590025
83 0.412351440761814 -1 958 "GO:0010243" "obsolete response to organonitrogen compound" 0.69154694274957
2655 0.0182890252673446 3 7 "GO:0010248" "establishment or maintenance of transmembrane electrochemical gradient" 0.129501691649392
163 0.284098221314518 2 397 "GO:0010256" "endomembrane system organization" 0.579498113747485
2309 5.21992297306332e-07 2 42 "GO:0010257;GO:0032981" "NADH dehydrogenase complex assembly" 5.21502929527607e-05
1725 0.0546182432657544 4 11 "GO:0010265" "SCF complex assembly" 0.245245117585136
1957 0.00856524752958332 2 16 "GO:0010269" "response to selenium ion" 0.0787801674586849
-10 0.993484611755602 4 6 "GO:0010286" "heat acclimation" 0.997071198801651
987 0.0534206399718844 2 34 "GO:0010288" "response to lead ion" 0.242421271809957
1386 0.162361479841008 2 9 "GO:0010310" "regulation of hydrogen peroxide metabolic process" 0.445553348542234
363 0.765058172704527 3 6 "GO:0010312" "detoxification of zinc ion" 0.902731385517497
-864 0.0170417705379625 5 68 "GO:0010332" "response to gamma radiation" 0.124389361666361
117 0.90095341025896 2 10 "GO:0010359" "regulation of anion channel activity" 0.96122317709949
-493 0.535583378900511 3 14 "GO:0010383" "cell wall polysaccharide metabolic process" 0.776330620697388
-442 0.060168207555006 2 163 "GO:0010389;GO:1902749" "regulation of cell cycle G2/M phase transition" 0.260470899869132
-667 0.129299422839817 -1 46 "GO:0010390;GO:0016574" "obsolete histone ubiquitination" 0.39587429484887
1298 0.285294939600527 2 6 "GO:0010430" "fatty acid omega-oxidation" 0.580392763336655
-1788 0.112021013851098 4 7 "GO:0010446" "response to alkaline pH" 0.366000185265161
345 0.664686691931113 4 14 "GO:0010447;GO:0071468" "response to acidic pH" 0.849661477050687
-1066 0.423099509428831 -1 5 "GO:0010452" "obsolete histone H3-K36 methylation" 0.700491523378546
5 0.994695239993621 3 17 "GO:0010455;GO:0042660" "positive regulation of cell fate commitment" 0.997681618558385
-909 0.311357436031087 2 11 "GO:0010457" "centriole-centriole cohesion" 0.604521429078803
-45 0.953223867149084 5 15 "GO:0010458" "exit from mitosis" 0.97895069341242
-808 0.193070210520459 2 23 "GO:0010460" "positive regulation of heart rate" 0.485637657776481
-813 0.122759272809139 2 32 "GO:0010463" "mesenchymal cell proliferation" 0.384278311234341
-288 0.303433302825884 4 114 "GO:0010466;GO:0010951" "negative regulation of peptidase activity" 0.596534255666866
-302 0.173815385336914 2 183 "GO:0010469" "regulation of signaling receptor activity" 0.461343975516491
-840 0.0155724282910897 2 74 "GO:0010470" "regulation of gastrulation" 0.117556206013256
314 0.0622379859758486 2 323 "GO:0010498;GO:0043161" "proteasomal protein catabolic process" 0.266152147819222
-1733 0.153903202108769 3 6 "GO:0010499" "proteasomal ubiquitin-independent protein catabolic process" 0.434078991743921
-861 0.0393622291131013 -1 51 "GO:0010501" "obsolete RNA secondary structure unwinding" 0.203850341181701
535 0.00242068195908041 6 293 "GO:0010506" "regulation of autophagy" 0.03424300983708
327 0.327415005380045 2 80 "GO:0010507" "negative regulation of autophagy" 0.61894085182825
470 0.101264712571132 2 109 "GO:0010508" "positive regulation of autophagy" 0.346064442640202
1163 0.382381577464366 3 5 "GO:0010510;GO:0050812" "regulation of pyruvate decarboxylation to acetyl-CoA" 0.667653688232429
-296 0.765827393344033 4 9 "GO:0010511" "regulation of phosphatidylinositol biosynthetic process" 0.902841979114958
279 0.818237633926296 2 6 "GO:0010512;GO:1902646;GO:1902647" "negative regulation of phosphatidylinositol biosynthetic process" 0.925492911962628
-431 0.259374981654634 4 61 "GO:0010517;GO:0010518;GO:0060193" "positive regulation of lipase activity" 0.55736010150374
-1364 0.194830232339311 2 8 "GO:0010520" "regulation of reciprocal meiotic recombination" 0.487762140006873
209 0.540081667739242 3 77 "GO:0010522" "regulation of calcium ion transport into cytosol" 0.778718228735789
193 0.829777884075239 2 11 "GO:0010523;GO:0051280;GO:0051284" "negative regulation of calcium ion transport into cytosol" 0.930084492270134
334 0.490206417560229 5 38 "GO:0010524" "positive regulation of calcium ion transport into cytosol" 0.747170401401693
-1015 0.0714690399119192 -1 28 "GO:0010528;GO:0010529" "obsolete regulation of transposition" 0.28519144862669
-545 0.380425504060391 5 23 "GO:0010543" "regulation of platelet activation" 0.666188654825492
-157 0.849499707224122 5 13 "GO:0010544;GO:0034111;GO:0090331" "negative regulation of platelet activation" 0.940880153817952
-102 0.858366732088124 3 27 "GO:0010559;GO:1903018" "regulation of glycoprotein metabolic process" 0.944348468957728
270 0.73441670578694 2 14 "GO:0010560;GO:1903020" "positive regulation of glycoprotein metabolic process" 0.884502109012726
-1612 0.184714340319542 8 6 "GO:0010561" "negative regulation of glycoprotein biosynthetic process" 0.472771197262433
-553 3.30787301719671e-07 2 819 "GO:0010564" "regulation of cell cycle process" 3.64664483999237e-05
-247 0.345876175673844 5 131 "GO:0010565" "regulation of ketone metabolic process" 0.636595356148117
-362 0.626992049687698 2 16 "GO:0010566" "regulation of ketone biosynthetic process" 0.830533906298558
-1308 0.00681580506937059 4 38 "GO:0010569" "regulation of double-strand break repair via homologous recombination" 0.0684148471170417
-1931 0.000484870153941004 2 29 "GO:0010571;GO:0033262" "regulation of nuclear cell cycle DNA replication" 0.011742933150595
-30 0.961419890006041 2 23 "GO:0010574;GO:0010575" "regulation of vascular endothelial growth factor production" 0.982838099922192
-814 0.106269940441513 2 35 "GO:0010586" "miRNA metabolic process" 0.354052805630867
-1249 0.348084818946729 4 5 "GO:0010587" "miRNA catabolic process" 0.637722576769712
1171 0.0100112540372806 2 43 "GO:0010591;GO:1902743" "regulation of lamellipodium organization" 0.0876876141292769
1460 0.00830806114889367 3 29 "GO:0010592;GO:1902745" "positive regulation of lamellipodium organization" 0.0774048989985559
-729 0.00127531581267787 6 176 "GO:0010594;GO:0010595;GO:0010634" "positive regulation of epithelial cell migration" 0.0220528237326046
743 0.23140844954637 2 23 "GO:0010596;GO:0043537" "negative regulation of endothelial cell migration" 0.529151667947717
-99 0.908535319905764 6 12 "GO:0010603" "regulation of cytoplasmic mRNA processing body assembly" 0.964139521364319
-1178 0.295052136352279 2 7 "GO:0010606" "positive regulation of cytoplasmic mRNA processing body assembly" 0.590104272704558
43 0.759363923148609 2 463 "GO:0010608" "post-transcriptional regulation of gene expression" 0.899309673015782
-414 0.259415649370524 2 66 "GO:0010611;GO:0014743;GO:0043502" "regulation of muscle adaptation" 0.55736010150374
-2278 0.0608581771893987 2 6 "GO:0010612;GO:0010616;GO:0014745;GO:1903242" "regulation of cardiac muscle adaptation" 0.262391898144987
-42 0.94137796547012 4 27 "GO:0010613;GO:0014742" "positive regulation of cardiac muscle hypertrophy" 0.975391185457345
-272 0.661631462337448 3 23 "GO:0010614;GO:0014741" "negative regulation of muscle hypertrophy" 0.848929667689288
271 0.41737446185249 3 80 "GO:0010623" "programmed cell death involved in cell development" 0.695696639490308
-1425 0.130037841391488 6 10 "GO:0010624;GO:0010626" "regulation of Schwann cell proliferation" 0.396122895596558
-323 0.0820173761774753 2 264 "GO:0010631;GO:0090130;GO:0090132" "tissue migration" 0.309027167518431
-579 0.004354920915173 3 219 "GO:0010632" "regulation of epithelial cell migration" 0.0507752479880876
596 0.224191644824419 2 37 "GO:0010633" "negative regulation of epithelial cell migration" 0.522884802167324
989 0.184238773852047 5 16 "GO:0010635" "regulation of mitochondrial fusion" 0.472721797756817
479 0.629027631369373 3 9 "GO:0010636" "positive regulation of mitochondrial fusion" 0.830997105479879
2138 0.0311603386268883 2 9 "GO:0010637" "negative regulation of mitochondrial fusion" 0.177892147482432
-302 0.0190932631044433 2 565 "GO:0010638" "positive regulation of organelle organization" 0.132145435629984
-322 0.0389561484858018 6 377 "GO:0010639" "negative regulation of organelle organization" 0.203003759917047
-806 0.237999329210412 2 19 "GO:0010640;GO:0010642" "regulation of platelet-derived growth factor receptor signaling pathway" 0.537031007055269
1442 0.0303705703542586 6 20 "GO:0010644;GO:0086009;GO:0086011;GO:0086013;GO:0099622;GO:0060081" "membrane repolarization during cardiac muscle cell action potential" 0.175578143621274
2217 0.009903287063332 2 12 "GO:0010649" "regulation of cell communication by electrical coupling" 0.0869802437952538
477 0.278029802323672 7 46 "GO:0010656" "negative regulation of muscle cell apoptotic process" 0.574756726821067
57 0.87354892742183 2 69 "GO:0010660" "regulation of muscle cell apoptotic process" 0.950556814488628
86 0.897204508253328 2 20 "GO:0010661" "positive regulation of muscle cell apoptotic process" 0.959941489253415
398 0.443320849475467 2 33 "GO:0010662;GO:0010665" "regulation of striated muscle cell apoptotic process" 0.71454336061158
-157 0.874039984896998 3 9 "GO:0010663;GO:0010666" "positive regulation of striated muscle cell apoptotic process" 0.950763628035986
421 0.479783776127452 2 25 "GO:0010664;GO:0010667" "negative regulation of striated muscle cell apoptotic process" 0.74099938757462
-609 0.616368909565238 3 6 "GO:0010668" "ectodermal cell differentiation" 0.824401929364549
-848 0.0796139877250085 2 38 "GO:0010669" "epithelial structure maintenance" 0.304821459589044
-894 0.0322583969284879 -1 51 "GO:0010676" "obsolete positive regulation of cellular carbohydrate metabolic process" 0.181247970088534
230 0.570954847511844 -1 54 "GO:0010677;GO:0045912" "negative regulation of carbohydrate metabolic process" 0.799309430557896
60 0.952143095341287 2 9 "GO:0010692" "regulation of alkaline phosphatase activity" 0.978688317690649
-428 0.724458116071319 2 6 "GO:0010694" "positive regulation of alkaline phosphatase activity" 0.879499752483467
-572 0.488811982106088 3 13 "GO:0010700" "negative regulation of norepinephrine secretion" 0.746307463497217
-1301 0.00308267828503872 5 46 "GO:0010712" "regulation of collagen metabolic process" 0.0408934542625261
-120 0.853373216520436 6 21 "GO:0010714;GO:0032965;GO:0032967" "regulation of collagen biosynthetic process" 0.942069811193313
-818 0.114675049084121 2 33 "GO:0010715" "regulation of extracellular matrix disassembly" 0.371070440072593
675 0.07731559266619 2 61 "GO:0010717" "regulation of epithelial to mesenchymal transition" 0.299431877949754
929 0.0876048876898496 2 30 "GO:0010718" "positive regulation of epithelial to mesenchymal transition" 0.318830775905661
642 0.323249126331381 3 21 "GO:0010719" "negative regulation of epithelial to mesenchymal transition" 0.615539868244639
-230 0.0810370530739128 3 539 "GO:0010721;GO:0051961;GO:0050768" "negative regulation of cell development" 0.308231681587482
1512 0.256145366241564 2 5 "GO:0010728" "regulation of hydrogen peroxide biosynthetic process" 0.553495597076228
-1452 0.275250844523225 2 5 "GO:0010737" "protein kinase A signaling" 0.572342731668781
-355 0.544000702405919 2 26 "GO:0010738" "regulation of protein kinase A signaling" 0.780421918596241
-667 0.342349109635078 7 18 "GO:0010739" "positive regulation of protein kinase A signaling" 0.632844897699751
-1073 0.0716873187683953 2 25 "GO:0010743" "regulation of macrophage derived foam cell differentiation" 0.285410159529962
-626 0.431624546195889 2 14 "GO:0010744" "positive regulation of macrophage derived foam cell differentiation" 0.706188238578692
-1639 0.0678058491728673 3 11 "GO:0010745" "negative regulation of macrophage derived foam cell differentiation" 0.27690115120035
-1186 0.329269099707921 2 6 "GO:0010749" "regulation of nitric oxide mediated signal transduction" 0.620314267393178
-2264 0.0116556124685565 2 11 "GO:0010752" "regulation of cGMP-mediated signaling" 0.0975438052404752
-2310 0.0827263565758347 4 5 "GO:0010753" "positive regulation of cGMP-mediated signaling" 0.310418030484676
-2689 0.0268812057152489 2 6 "GO:0010754" "negative regulation of cGMP-mediated signaling" 0.163102713644357
1014 0.102565502342767 3 23 "GO:0010755" "regulation of plasminogen activation" 0.348646370005131
1210 0.104115187263834 3 16 "GO:0010756" "positive regulation of plasminogen activation" 0.35138104710826
564 0.616485103905682 7 7 "GO:0010757" "negative regulation of plasminogen activation" 0.824401929364549
509 0.456002561320916 6 19 "GO:0010758;GO:1905521" "regulation of macrophage migration" 0.722776494071873
-840 0.489254203694764 2 6 "GO:0010761" "fibroblast migration" 0.746787151688785
-1039 0.0158102783582805 3 48 "GO:0010762" "regulation of fibroblast migration" 0.118234993944849
-1485 0.00320199874864231 4 35 "GO:0010763" "positive regulation of fibroblast migration" 0.0417828163241203
566 0.342353847535727 3 25 "GO:0010765" "positive regulation of sodium ion transport" 0.632844897699751
128 0.863243680058216 3 16 "GO:0010766;GO:1902306;GO:2000650" "negative regulation of sodium ion transport" 0.946218585229342
-319 0.117864586420812 2 218 "GO:0010770" "positive regulation of cell morphogenesis" 0.375873399289113
50 0.865947112395416 2 104 "GO:0010771" "negative regulation of cell morphogenesis" 0.947828507622724
-190 0.886493728448608 6 5 "GO:0010792" "DNA double-strand break processing involved in repair via single-strand annealing" 0.956019716596458
-2718 0.00246005750468843 3 11 "GO:0010793;GO:2000197" "regulation of ribonucleoprotein complex localization" 0.0346467129625062
-467 0.424551105578717 3 26 "GO:0010799" "regulation of peptidyl-threonine phosphorylation" 0.701804490452512
-78 0.913632787281637 4 17 "GO:0010800" "positive regulation of peptidyl-threonine phosphorylation" 0.964553238505481
-1198 0.227395417163618 2 9 "GO:0010801" "negative regulation of peptidyl-threonine phosphorylation" 0.525210919540969
-570 0.220545289284596 2 41 "GO:0010803" "regulation of tumor necrosis factor-mediated signaling pathway" 0.519781267853191
-974 0.464228505146357 2 5 "GO:0010804" "negative regulation of tumor necrosis factor-mediated signaling pathway" 0.72943028216906
-892 6.34055750193473e-05 5 181 "GO:0010810" "regulation of cell-substrate adhesion" 0.00271449656390777
-987 0.000303010570088084 2 120 "GO:0010811" "positive regulation of cell-substrate adhesion" 0.00872725038352797
-571 0.199293589350973 6 45 "GO:0010812" "negative regulation of cell-substrate adhesion" 0.49352564303258
-668 0.61563875809358 3 5 "GO:0010815" "bradykinin catabolic process" 0.824159098933496
-198 0.124859436401026 3 561 "GO:0010817" "regulation of hormone levels" 0.387186728912007
