"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-587 0.0493840256892878 2 104 "GO:0007619;GO:0060179" "courtship behavior" 0.20379247128499
645 0.103390764474312 3 59 "GO:0007622;GO:0045475;GO:0048512" "rhythmic behavior" 0.32063077860498
602 0.0165372069646011 2 148 "GO:0007623" "circadian rhythm" 0.101270509059518
-1891 0.0487897350621374 2 10 "GO:0007625" "grooming behavior" 0.202898421642344
-260 0.10009311776346 3 383 "GO:0007626" "locomotory behavior" 0.313621844085997
-570 0.235502438392368 5 40 "GO:0007628;GO:0090659" "walking behavior" 0.50106735648668
165 0.828151031567032 2 16 "GO:0007629" "flight behavior" 0.925181958489841
-2005 0.105446332606496 3 6 "GO:0007630" "jump response" 0.32407694146693
-339 0.20690131137569 3 129 "GO:0007631" "feeding behavior" 0.470143666819335
-380 0.273607792820517 2 77 "GO:0007632" "visual behavior" 0.540893778967732
-1321 0.218307091564652 2 8 "GO:0007634" "optokinetic behavior" 0.482229468698923
21 0.928243812447955 3 179 "GO:0007635" "chemosensory behavior" 0.971351509851514
-727 0.261300475371032 4 22 "GO:0007637;GO:0051780;GO:0021633;GO:0048150;GO:0060372;GO:0086028;GO:0086069;GO:0086043;GO:0086050;GO:0086052;GO:0098914;GO:0099624;GO:1903818" "positive regulation of voltage-gated potassium channel activity" 0.52811500801761
-816 0.0346986139720448 3 62 "GO:0007638" "mechanosensory behavior" 0.164325465578311
-324 0.199572395578351 6 146 "GO:0008016" "regulation of heart contraction" 0.461178257156627
804 0.0109569808290477 4 93 "GO:0008033" "tRNA processing" 0.0762591604989144
-440 0.017371138456767 2 276 "GO:0008038;GO:0008037" "cell recognition" 0.10401237983538
-834 0.0209513820758769 3 71 "GO:0008039" "synaptic target recognition" 0.116705745469533
-830 0.000551400219039315 3 162 "GO:0008045" "motor neuron axon guidance" 0.00982870890437579
-407 0.29177364415125 4 62 "GO:0008049" "male courtship behavior" 0.560500136484908
-1268 0.0332330340146008 4 26 "GO:0008050;GO:0019227;GO:0098870" "neuronal action potential propagation" 0.159973663342531
-1131 0.179103246708893 4 13 "GO:0008052;GO:0016360;GO:0060582" "cell fate determination involved in pattern specification" 0.433188605052479
513 0.498694564812656 2 16 "GO:0008053" "mitochondrial fusion" 0.734647158494677
-1448 0.177206592678797 3 8 "GO:0008056" "ocellus development" 0.430896061091262
-149 0.835575446670376 2 18 "GO:0008057" "eye pigment granule organization" 0.927662221675398
-786 0.171022809088666 3 28 "GO:0008063" "Toll signaling pathway" 0.423236932480513
-215 0.347182783957031 4 179 "GO:0008064;GO:0030832;GO:0030833;GO:0032271" "regulation of protein polymerization" 0.61403931530618
-1289 0.297944702915922 2 6 "GO:0008065" "establishment of blood-nerve barrier" 0.566776691879239
470 0.5918773942627 4 12 "GO:0008069" "dorsal/ventral axis specification, ovarian follicular epithelium" 0.797374651096994
-408 0.337772792331376 2 51 "GO:0008078" "mesodermal cell migration" 0.604583091351035
332 0.354179217143774 2 72 "GO:0008088" "axo-dendritic transport" 0.61809671260601
-101 0.850103746128939 4 32 "GO:0008089" "anterograde axonal transport" 0.934735390491673
93 0.896497383564663 4 18 "GO:0008090" "retrograde axonal transport" 0.956412919423847
-70 0.923999273545242 2 17 "GO:0008103" "oocyte microtubule cytoskeleton polarization" 0.969315569452316
-561 0.237003936187111 2 41 "GO:0008154" "actin polymerization or depolymerization" 0.503094362723351
1341 0.00132605526688481 8 53 "GO:0008156" "negative regulation of DNA replication" 0.0180705261130518
-995 1.26961187549756e-06 2 223 "GO:0008202" "steroid metabolic process" 8.14709940506784e-05
-1833 0.00208770597978886 3 26 "GO:0008209" "androgen metabolic process" 0.0250407649949628
-876 0.0927955604527308 4 34 "GO:0008210" "estrogen metabolic process" 0.300135640839301
-163 0.904323826213208 3 5 "GO:0008216" "spermidine metabolic process" 0.960928298196747
-830 0.00158051141047089 3 135 "GO:0008217" "regulation of blood pressure" 0.0206141091890075
-371 0.613954219779515 2 17 "GO:0008228" "opsonization" 0.812150943789971
-1467 0.0137879473715299 2 26 "GO:0008258" "head involution" 0.0887434887493554
768 0.535107041712753 -1 6 "GO:0008272;GO:1902358" "obsolete sulfate transport" 0.76209324264871
-27 0.9215440858272 2 120 "GO:0008277" "regulation of G protein-coupled receptor signaling pathway" 0.96816443987445
-39 0.739733360395168 2 710 "GO:0008283" "cell population proliferation" 0.884218992956825
-303 0.0104906874097411 2 702 "GO:0008284" "positive regulation of cell population proliferation" 0.0741395827184016
-9 0.946320112032142 5 551 "GO:0008285" "negative regulation of cell population proliferation" 0.98004057286632
274 0.436210296672503 5 75 "GO:0008286" "insulin receptor signaling pathway" 0.686460023899442
816 0.0134741253288321 3 85 "GO:0008298" "intracellular mRNA localization" 0.0873368305405208
297 0.695214673293422 2 16 "GO:0008299" "isoprenoid biosynthetic process" 0.85874736448968
-2570 0.0379955639944586 2 6 "GO:0008300" "isoprenoid catabolic process" 0.174155381537458
-182 0.453995525361691 5 158 "GO:0008306" "associative learning" 0.700983947604902
-20 0.959253973992389 4 62 "GO:0008333" "endosome to lysosome transport" 0.983783402766367
1248 0.0361357398149096 2 26 "GO:0008334" "histone mRNA metabolic process" 0.169134239527553
282 0.0930096446839297 2 336 "GO:0008340;GO:0010259" "obsolete multicellular organism aging" 0.300373875156908
852 0.221298503089171 2 19 "GO:0008343" "adult feeding behavior" 0.485523218782623
-418 0.0885697958536513 2 155 "GO:0008344" "adult locomotory behavior" 0.293522798058315
-808 0.0887558771130093 2 41 "GO:0008345" "larval locomotory behavior" 0.293732059532842
-611 0.0839876615493892 4 74 "GO:0008347" "glial cell migration" 0.28526936511673
621 0.517765203604296 4 10 "GO:0008348" "negative regulation of antimicrobial humoral response" 0.747331381770683
-1206 0.000510184140693808 3 77 "GO:0008354" "germ cell migration" 0.00927436722615344
-123 0.769971743564904 6 52 "GO:0008355" "olfactory learning" 0.896359769648856
588 0.0281593905419271 2 130 "GO:0008356" "asymmetric cell division" 0.143411753259957
-87 0.735153014108895 4 140 "GO:0008360" "regulation of cell shape" 0.881634026267752
-67 0.697565814335807 2 320 "GO:0008361" "regulation of cell size" 0.860657533280691
1214 0.0551536822049598 2 23 "GO:0008362" "chitin-based embryonic cuticle biosynthetic process" 0.218200480092002
-257 0.677880663078823 6 24 "GO:0008363;GO:0042337;GO:0035293" "larval chitin-based cuticle development" 0.849284043866629
-1134 0.403265508429989 -1 5 "GO:0008377" "obsolete light-induced release of internally sequestered calcium ion" 0.6618298638351
-184 0.284522534094756 3 322 "GO:0008406;GO:0045137" "development of primary sexual characteristics" 0.553602517066722
-75 0.891268972208093 2 31 "GO:0008407" "chaeta morphogenesis" 0.953848064486213
-1257 0.0425600286943371 5 24 "GO:0008535;GO:0033617" "respiratory chain complex IV assembly" 0.185312816653361
-281 0.505133086051899 6 52 "GO:0008542" "visual learning" 0.738623983609442
-783 0.00194952297633647 7 146 "GO:0008543;GO:0044344;GO:0071774" "response to fibroblast growth factor" 0.0238287408364783
16 0.929312687485114 2 279 "GO:0008544" "epidermis development" 0.971410064435052
-3 0.987968053204134 3 175 "GO:0008582;GO:1904396" "regulation of neuromuscular junction development" 0.996386995712997
-10 0.972783809531345 4 105 "GO:0008584;GO:0046546" "development of primary male sexual characteristics" 0.989122754834835
-179 0.498490799810702 5 133 "GO:0008585;GO:0046545;GO:0046660" "female sex differentiation" 0.734515605599374
936 0.0212548788125404 3 56 "GO:0008586" "imaginal disc-derived wing vein morphogenesis" 0.11768676720387
756 0.0541635911288519 3 60 "GO:0008587" "imaginal disc-derived wing margin morphogenesis" 0.215479085104676
42 0.88307914993732 2 116 "GO:0008589" "regulation of smoothened signaling pathway" 0.949348506203455
2185 0.0169578161414049 2 11 "GO:0008592;GO:0045751" "regulation of Toll signaling pathway" 0.10288114307861
-77 0.726533413705363 2 191 "GO:0008593" "regulation of Notch signaling pathway" 0.87570788277542
182 0.735175888196781 2 32 "GO:0008594" "photoreceptor cell morphogenesis" 0.881634026267752
2613 1.14246451551867e-05 2 26 "GO:0008608" "attachment of spindle microtubules to kinetochore" 0.000495350999735358
-578 1.91357322546513e-05 2 529 "GO:0008610" "lipid biosynthetic process" 0.00073091663022677
539 0.57440888023831 4 10 "GO:0008611;GO:0046504;GO:1901503" "ether lipid biosynthetic process" 0.787064610985611
-943 0.486899138140946 2 5 "GO:0008616;GO:0046116" "tRNA queuosine(34) biosynthetic process" 0.724926164605673
367 0.353798440954133 2 59 "GO:0008625" "extrinsic apoptotic signaling pathway via death domain receptors" 0.61809671260601
-4 0.997764143021305 2 5 "GO:0008626;GO:0140507" "granzyme-mediated apoptotic signaling pathway" 0.998811545021985
-476 0.637777670909873 3 9 "GO:0008628;GO:0038169;GO:0038170" "somatostatin receptor signaling pathway" 0.825624231234346
588 0.0783165800256704 4 83 "GO:0008630" "intrinsic apoptotic signaling pathway in response to DNA damage" 0.272620818086019
-699 0.315315233174178 2 19 "GO:0008631;GO:0036473" "obsolete cell death in response to oxidative stress" 0.584960350181758
764 0.449835005697898 -1 9 "GO:0008635" "obsolete activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c" 0.698152577111386
-331 0.39585362139363 4 61 "GO:0008637" "apoptotic mitochondrial changes" 0.65624941669751
-1101 0.0275683233038769 4 37 "GO:0008643;GO:0034219;GO:0015749" "carbohydrate transport" 0.141411615220606
-502 0.417904452633257 2 24 "GO:0008645" "hexose transmembrane transport" 0.672777940930158
-339 0.25046103526677 2 107 "GO:0008652" "amino acid biosynthetic process" 0.516582007281342
958 0.237495187280278 2 14 "GO:0009047" "dosage compensation by hyperactivation of X chromosome" 0.5034709668905
1403 0.044031609469513 2 19 "GO:0009048" "dosage compensation by inactivation of X chromosome" 0.189504250815469
-1548 0.177113072149585 2 7 "GO:0009052" "pentose-phosphate shunt, non-oxidative branch" 0.430896061091262
119 0.23731219693047 2 997 "GO:0009057;GO:0044265" "macromolecule catabolic process" 0.503351166646367
-759 0.00361070986107024 3 137 "GO:0009060;GO:0045333" "cellular respiration" 0.0370718802855804
-764 0.00985691565003135 4 106 "GO:0009062;GO:0072329" "monocarboxylic acid catabolic process" 0.0714709917810748
-902 0.00158860884096354 2 114 "GO:0009063" "amino acid catabolic process" 0.0206358358956742
-288 0.489907086104442 2 53 "GO:0009064" "glutamine family amino acid metabolic process" 0.727042962889039
-396 0.54093873340184 4 22 "GO:0009065" "glutamine family amino acid catabolic process" 0.765594144737452
-1042 0.00304225989086967 3 75 "GO:0009066" "aspartate family amino acid metabolic process" 0.0328103894448919
-467 0.325049606330237 2 41 "GO:0009067" "aspartate family amino acid biosynthetic process" 0.59459615844388
-2162 0.000282532761133446 4 26 "GO:0009068" "aspartate family amino acid catabolic process" 0.00584842815546233
-924 0.0196622759364534 2 59 "GO:0009069" "serine family amino acid metabolic process" 0.112654307753769
-1636 0.0135240718503131 4 21 "GO:0009070" "serine family amino acid biosynthetic process" 0.0875721181265986
-1124 0.181722862206936 4 13 "GO:0009071" "serine family amino acid catabolic process" 0.435613008342626
-610 0.187812868762544 2 43 "GO:0009072;GO:0009074" "aromatic amino acid metabolic process" 0.444689673085375
-3690 0.000263787114040922 3 9 "GO:0009080" "pyruvate family amino acid catabolic process" 0.00553177095032875
-1453 0.0484669501466468 2 17 "GO:0009081;GO:0009083" "branched-chain amino acid metabolic process" 0.20221873803058
852 0.261795077340549 2 16 "GO:0009084" "glutamine family amino acid biosynthetic process" 0.528781558481052
243 0.726904129864314 2 19 "GO:0009085;GO:0019878" "lysine biosynthetic process" 0.87570788277542
-1749 0.158011779482853 4 6 "GO:0009092;GO:0009403;GO:0019346;GO:0070813;GO:0070814" "homoserine metabolic process" 0.403326009921029
-417 0.0117611305619227 2 347 "GO:0009100" "glycoprotein metabolic process" 0.0800330591896691
-210 0.278949245511184 2 251 "GO:0009101" "glycoprotein biosynthetic process" 0.547948409540907
-1012 9.69433393083856e-07 -1 220 "GO:0009108;GO:0051188" "obsolete cofactor biosynthetic process" 6.41325163239083e-05
-1593 0.068953660257879 -1 12 "GO:0009109" "obsolete coenzyme catabolic process" 0.252554587828088
-1029 0.0840136438588257 2 26 "GO:0009110" "vitamin biosynthetic process" 0.28526936511673
-480 0.371681763109267 2 32 "GO:0009111;GO:0020028;GO:0034384;GO:0042365;GO:0042366" "vitamin catabolic process" 0.635822094599707
-210 0.65469435756153 3 42 "GO:0009112" "nucleobase metabolic process" 0.836553901328622
1288 0.179582470701531 5 10 "GO:0009113" "purine nucleobase biosynthetic process" 0.433551811321191
1242 0.315852867619843 2 6 "GO:0009115;GO:0046110" "xanthine metabolic process" 0.58561914230469
-419 0.175216733205198 2 97 "GO:0009116;GO:0009119" "nucleoside metabolic process" 0.428983508957557
-617 1.56230143616165e-06 2 591 "GO:0009117;GO:0006753;GO:0055086" "nucleobase-containing small molecule metabolic process" 9.8509196369998e-05
-1388 0.226057772253754 4 7 "GO:0009120" "deoxyribonucleoside metabolic process" 0.491733126966895
-246 0.218290241680282 4 236 "GO:0009123;GO:0009126;GO:0009141;GO:0009144;GO:0009161;GO:0009167;GO:0009199;GO:0009205" "nucleoside triphosphate metabolic process" 0.482229468698923
-1116 0.29832715461588 2 8 "GO:0009125;GO:0009128;GO:0009158;GO:0009169" "nucleoside monophosphate catabolic process" 0.56721936330966
-795 0.458888870890105 2 8 "GO:0009130;GO:0009129" "pyrimidine nucleoside monophosphate biosynthetic process" 0.704639838358891
-1471 0.1995779990843 4 7 "GO:0009133" "nucleoside diphosphate biosynthetic process" 0.461178257156627
903 0.371729591541088 6 9 "GO:0009143" "nucleoside triphosphate catabolic process" 0.635822094599707
271 0.788738199484667 5 9 "GO:0009147" "pyrimidine nucleoside triphosphate metabolic process" 0.902825000193048
-362 0.0244715778368775 3 369 "GO:0009150;GO:0009259;GO:0019693" "ribose phosphate metabolic process" 0.129879804450093
7 0.993275371536311 2 12 "GO:0009151;GO:0009215" "purine deoxyribonucleotide metabolic process" 0.998418384281895
-275 0.515024497892402 2 52 "GO:0009154;GO:0009261" "ribonucleotide catabolic process" 0.745323739198816
-210 0.854405715312716 4 7 "GO:0009155;GO:0009146;GO:0009204" "purine deoxyribonucleotide catabolic process" 0.93727170057134
-391 0.241519501054096 2 83 "GO:0009156;GO:0009124;GO:0009127;GO:0009168" "nucleoside monophosphate biosynthetic process" 0.508141192873487
-2324 0.0867846919584628 -1 5 "GO:0009162" "obsolete deoxyribonucleoside monophosphate metabolic process" 0.28996937497799
-409 0.419791301467263 2 36 "GO:0009163;GO:1901659" "glycosyl compound biosynthetic process" 0.674218503892979
-283 0.676582986929743 3 20 "GO:0009164;GO:0042454" "nucleoside catabolic process" 0.848472352379942
-730 9.70794052579026e-05 5 269 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 0.00256361540551424
-281 0.382068095113867 2 90 "GO:0009166;GO:1901292" "nucleoside phosphate catabolic process" 0.644037547812974
30 0.93908463783947 3 61 "GO:0009179;GO:0009135;GO:0009185;GO:0009132" "nucleoside diphosphate metabolic process" 0.976998618646736
799 0.519012409997988 -1 6 "GO:0009186" "obsolete deoxyribonucleoside diphosphate metabolic process" 0.748254444160142
-175 0.680987871721545 2 51 "GO:0009187" "cyclic nucleotide metabolic process" 0.850837066362374
-1359 0.316547585160592 2 5 "GO:0009188" "ribonucleoside diphosphate biosynthetic process" 0.586229825595235
-659 0.1994300816243 2 35 "GO:0009190" "cyclic nucleotide biosynthetic process" 0.461178257156627
-369 0.626563265062024 3 16 "GO:0009200" "deoxyribonucleoside triphosphate metabolic process" 0.818704229668704
192 0.858347073661622 4 8 "GO:0009209;GO:0009148;GO:0009208" "pyrimidine nucleoside triphosphate biosynthetic process" 0.938113217503127
461 0.556651377203622 3 15 "GO:0009218" "pyrimidine ribonucleotide metabolic process" 0.776191196765676
-1284 0.142654255526358 2 12 "GO:0009219" "pyrimidine deoxyribonucleotide metabolic process" 0.382882705551781
399 0.63551456827306 2 13 "GO:0009220;GO:0046132" "pyrimidine ribonucleotide biosynthetic process" 0.824043742995017
-1822 0.179364942819898 3 5 "GO:0009221" "pyrimidine deoxyribonucleotide biosynthetic process" 0.433467573657011
-502 0.296111274897216 2 40 "GO:0009225" "nucleotide-sugar metabolic process" 0.565015180200843
-846 0.181675863684044 2 23 "GO:0009226" "nucleotide-sugar biosynthetic process" 0.435613008342626
-598 0.137923935703407 3 57 "GO:0009235" "cobalamin metabolic process" 0.37534261891805
-202 0.655374883817494 2 45 "GO:0009247" "glycolipid biosynthetic process" 0.836741304061006
41 0.971459762457907 3 7 "GO:0009249" "protein lipoylation" 0.988526044681996
-723 0.000622829897347853 3 210 "GO:0009260;GO:0046390;GO:0006164;GO:0072522;GO:0009152" "purine-containing compound biosynthetic process" 0.0105066380206955
-1012 0.248034864527506 2 12 "GO:0009263" "deoxyribonucleotide biosynthetic process" 0.515060289496239
-443 0.584856918827716 3 14 "GO:0009264;GO:0046386" "deoxyribonucleotide catabolic process" 0.791610809558628
-676 0.555513374062374 2 7 "GO:0009265;GO:0046385" "2'-deoxyribonucleotide biosynthetic process" 0.774924865240466
-10 0.95419341923108 3 327 "GO:0009266" "response to temperature stimulus" 0.98246612945144
495 0.0273403440866989 2 186 "GO:0009267" "cellular response to starvation" 0.14080972796042
-690 0.0453592609151375 3 78 "GO:0009268" "response to pH" 0.193052516728397
621 0.398932277704061 5 17 "GO:0009299" "mRNA transcription" 0.658084428284565
706 0.055745199155764 6 68 "GO:0009301;GO:0042795" "snRNA transcription by RNA polymerase II" 0.219862902878019
1472 0.0200810140119412 5 23 "GO:0009303" "rRNA transcription" 0.114004434687237
2013 0.0606501166090011 5 8 "GO:0009304;GO:0042791;GO:0042797" "tRNA transcription" 0.231248840332715
457 0.736557437942289 -1 5 "GO:0009305;GO:0018054;GO:0071110" "obsolete protein biotinylation" 0.882399459846851
-1920 0.000184385727385365 4 35 "GO:0009311" "oligosaccharide metabolic process" 0.0041662084951827
-1472 0.0803443895265946 2 13 "GO:0009312" "oligosaccharide biosynthetic process" 0.277188143866751
-2298 0.0166354929981442 4 10 "GO:0009313" "oligosaccharide catabolic process" 0.10176354487044
-87 0.507041186777933 3 562 "GO:0009314" "response to radiation" 0.739645868286002
-805 0.146820376190838 2 30 "GO:0009394;GO:0009262;GO:0019692" "deoxyribonucleotide metabolic process" 0.388995191584066
-1295 0.0703346927099563 3 18 "GO:0009395" "phospholipid catabolic process" 0.255281517601691
-1078 0.347440787480082 2 7 "GO:0009396" "folic acid-containing compound biosynthetic process" 0.61403931530618
-1241 0.0551300378991578 2 22 "GO:0009404" "toxin metabolic process" 0.218200480092002
-525 0.624825141806276 -1 8 "GO:0009405" "obsolete pathogenesis" 0.817734155098761
-1863 0.104226909036741 2 7 "GO:0009407" "toxin catabolic process" 0.32185951650085
-160 0.443435490133699 2 215 "GO:0009408" "response to heat" 0.692570320508952
350 0.28368243808981 3 87 "GO:0009409" "response to cold" 0.552973938402889
-512 0.0029427720731429 3 320 "GO:0009410" "response to xenobiotic stimulus" 0.0320063871073864
635 0.0114530184813235 2 148 "GO:0009411" "response to UV" 0.078527136130766
-909 0.280347739704134 3 13 "GO:0009414" "response to water deprivation" 0.549310365093566
-746 0.219304169736147 2 25 "GO:0009415" "response to water" 0.483275876365729
-187 0.220624455739367 4 409 "GO:0009416" "response to light stimulus" 0.485011008043686
-2075 2.25825324237333e-06 2 48 "GO:0009435" "NAD+ biosynthetic process" 0.000134177880151015
-4358 0.00131836833252379 2 5 "GO:0009438" "methylglyoxal metabolic process" 0.0180383146904161
-683 0.614704253395513 2 5 "GO:0009448" "gamma-aminobutyric acid metabolic process" 0.812807993826295
695 0.0132619196446484 2 118 "GO:0009451" "RNA modification" 0.0864855064631187
-702 0.130031971311858 3 43 "GO:0009453;GO:0042331" "energy taxis" 0.365811117890483
-531 0.00760490411410774 2 238 "GO:0009581;GO:0009582" "detection of abiotic stimulus" 0.0610008371252867
-753 0.0072971470936924 2 118 "GO:0009583" "detection of light stimulus" 0.0599051854015088
-678 0.060392613125581 2 71 "GO:0009584" "detection of visible light" 0.230909864983003
-384 0.23154095095196 3 90 "GO:0009593" "detection of chemical stimulus" 0.496092915612263
-355 0.551188919508387 3 26 "GO:0009595;GO:0098581" "detection of biotic stimulus" 0.772266221940026
-1457 0.149705607930594 2 9 "GO:0009597" "detection of virus" 0.393048238562494
-364 0.000307958128814314 2 1002 "GO:0009607;GO:0051707;GO:0043207" "response to biotic stimulus" 0.006233966285809
71 0.958243801499484 2 5 "GO:0009608" "response to symbiont" 0.983783402766367
-424 0.00928151852406494 2 359 "GO:0009612" "response to mechanical stimulus" 0.0692552376382846
-617 0.00282844575339112 2 220 "GO:0009615" "response to virus" 0.0311323094331232
-420 0.00109962497499196 2 587 "GO:0009617" "response to bacterium" 0.0157858914195154
-1154 9.04060167048403e-05 2 107 "GO:0009620" "response to fungus" 0.00240720086802888
292 0.592859779679046 3 31 "GO:0009629" "response to gravity" 0.798372219809694
-1071 0.430082588987445 2 5 "GO:0009631" "cold acclimation" 0.681947114784392
872 0.300508698273937 3 13 "GO:0009635" "response to herbicide" 0.568503631139108
-792 8.86635744530445e-11 2 658 "GO:0009636" "response to toxic substance" 2.27581662906075e-08
-1123 0.0337250380777203 2 33 "GO:0009642" "response to light intensity" 0.161865048126201
-1549 0.106553031977984 2 10 "GO:0009644" "response to high light intensity" 0.325906008676227
-1459 0.238722469702376 5 6 "GO:0009646;GO:0035044" "sperm aster formation" 0.504870923055148
694 0.375712864850065 2 15 "GO:0009648" "photoperiodism" 0.640018437415149
798 0.197823195489571 2 24 "GO:0009649" "entrainment of circadian clock" 0.459039835918223
-890 0.226588866463594 2 17 "GO:0009650" "UV protection" 0.492387658685026
-164 0.689243437773025 2 55 "GO:0009651" "response to salt stress" 0.855470438997737
-262 0.0138227616055204 2 885 "GO:0009725" "response to hormone" 0.0888784180587419
-367 0.767221888014583 6 6 "GO:0009730;GO:0009732;GO:0034287;GO:0051594" "detection of hexose stimulus" 0.894813314320171
-296 0.163563782942703 4 208 "GO:0009743" "response to carbohydrate" 0.412186444286396
-693 0.235974516428256 6 27 "GO:0009744;GO:0034285" "response to sucrose" 0.501739056302226
-313 0.18873069156236 2 165 "GO:0009746;GO:0034284;GO:0009749" "response to monosaccharide" 0.445743411025272
-145 0.835013400891287 3 19 "GO:0009750" "response to fructose" 0.927436894611041
176 0.558339976375182 2 103 "GO:0009755" "hormone-mediated signaling pathway" 0.777194713318773
191 0.827845297174297 5 12 "GO:0009786" "regulation of asymmetric cell division" 0.925001440356515
19 0.857783368417854 2 915 "GO:0009791" "post-embryonic development" 0.938113217503127
521 0.355992978923154 3 29 "GO:0009794" "regulation of mitotic cell cycle, embryonic" 0.619752291304905
165 0.336699797550932 2 320 "GO:0009798" "axis specification" 0.604520725513252
-1013 0.0831355305950636 2 27 "GO:0009812" "flavonoid metabolic process" 0.283464771428546
-702 0.267293422035335 4 23 "GO:0009825;GO:0009926;GO:0060918;GO:0009933;GO:0009956;GO:0009965;GO:1905392;GO:0010016;GO:0010051;GO:0010305;GO:0010540;GO:0048366;GO:0048827;GO:0099402;GO:0048367;GO:0048507" "plant organ development" 0.534670164962826
-144 0.769712401017681 3 38 "GO:0009826" "unidimensional cell growth" 0.896339356678903
-523 0.673097190433897 2 6 "GO:0009838" "abscission" 0.846583844891851
-1663 0.0576640386837675 2 12 "GO:0009856;GO:0009860;GO:0009932;GO:0010593;GO:0030043;GO:0048868;GO:0051510;GO:0051511;GO:1905871;GO:1905873;GO:1905874;GO:1905875;GO:2000769;GO:2000771;GO:2000782;GO:2000784;GO:2000814" "pollination" 0.22426109308588
-381 0.0238482824592581 3 334 "GO:0009880;GO:0007350" "embryonic pattern specification" 0.127528690450883
352 0.000667214651969236 5 946 "GO:0009894;GO:0031329" "regulation of catabolic process" 0.0109986792752619
500 0.00527560238575466 6 295 "GO:0009895;GO:0031330" "negative regulation of catabolic process" 0.0485703594108862
255 0.0563075424583008 6 542 "GO:0009896;GO:0031331" "positive regulation of catabolic process" 0.221808164490434
-1095 0.253900790054896 4 10 "GO:0009912;GO:0060120" "inner ear receptor cell fate commitment" 0.521036574922375
-207 0.363047165647209 4 180 "GO:0009913" "epidermal cell differentiation" 0.627258863095709
-1067 0.000685105228393151 4 94 "GO:0009914" "hormone transport" 0.0111865655231523
-1749 0.0376919186815936 4 13 "GO:0009946;GO:0010085" "proximal/distal axis specification" 0.173195017441913
-58 0.778694207821713 3 222 "GO:0009948" "anterior/posterior axis specification" 0.898903406323384
447 0.10822996823942 3 120 "GO:0009950" "dorsal/ventral axis specification" 0.329308537786799
-124 0.848128363668542 4 22 "GO:0009951" "polarity specification of dorsal/ventral axis" 0.933667406270543
-145 0.353505000419106 4 392 "GO:0009952" "anterior/posterior pattern specification" 0.61809671260601
-210 0.248634890408425 2 284 "GO:0009953" "dorsal/ventral pattern formation" 0.515172777446194
-176 0.710826438294053 2 41 "GO:0009954" "proximal/distal pattern formation" 0.866686918968827
-140 0.872699507470187 2 12 "GO:0009957" "epidermal cell fate specification" 0.945378008578759
-551 0.24574909162795 2 41 "GO:0009988" "cell-cell recognition" 0.512669675219946
428 0.027936833275075 3 249 "GO:0009994;GO:0048599" "oocyte differentiation" 0.142550106520369
-1007 0.0169447619723233 4 52 "GO:0009996;GO:0010454" "negative regulation of cell fate commitment" 0.10288114307861
-523 0.0061087954397425 2 259 "GO:0010001;GO:0042063" "gliogenesis" 0.0536253629778764
-1616 0.000311678111770396 2 46 "GO:0010002" "cardioblast differentiation" 0.0062697129881838
703 0.422492329754821 2 12 "GO:0010032" "meiotic chromosome condensation" 0.675595361430071
-243 0.0569282016802708 -1 598 "GO:0010035" "obsolete response to inorganic substance" 0.222677217829096
-669 0.252412169712468 4 27 "GO:0010037;GO:0071244" "response to carbon dioxide" 0.519143875975932
-228 0.131586683403687 3 419 "GO:0010038" "response to metal ion" 0.368407537001585
-723 0.147537971813861 2 37 "GO:0010039" "response to iron ion" 0.390091126959022
47 0.961188566756148 5 10 "GO:0010040" "response to iron(II) ion" 0.984983060221873
789 0.491688094515077 3 7 "GO:0010041" "response to iron(III) ion" 0.729011668785409
344 0.474628662249329 2 40 "GO:0010042" "response to manganese ion" 0.715902056585844
-224 0.581269439977195 2 56 "GO:0010043" "response to zinc ion" 0.789569501728494
-320 0.72640432288984 4 11 "GO:0010044" "response to aluminum ion" 0.87570788277542
-144 0.87473289241822 3 11 "GO:0010046" "response to mycotoxin" 0.946570146820863
1783 0.0630837475189525 3 10 "GO:0010070;GO:0014038;GO:0014040;GO:0032290;GO:0033168;GO:0036404;GO:0070173;GO:0071335" "regulation of Schwann cell differentiation" 0.237007264536954
-1548 0.253889884536419 5 5 "GO:0010087;GO:0010089;GO:0080050;GO:2000033;GO:2000034" "regulation of seed dormancy process" 0.521036574922375
-1412 0.00330520096775994 2 40 "GO:0010092" "specification of animal organ identity" 0.0348840042929532
-902 0.163606494809365 2 22 "GO:0010119;GO:1901483;GO:1901485;GO:1902456" "regulation of stomatal movement" 0.412186444286396
-2219 0.0207634168396865 4 10 "GO:0010155" "regulation of proton transport" 0.116294983322919
-1153 0.395510196429733 2 5 "GO:0010157" "response to chlorate" 0.656112099515486
-256 0.66087489856955 2 27 "GO:0010160" "formation of animal organ boundary" 0.84007974582888
885 0.0437991007444773 5 48 "GO:0010165" "response to X-ray" 0.188630086897524
-429 0.0804592685413869 2 155 "GO:0010171" "body morphogenesis" 0.277270711840969
-336 0.336323484504255 4 76 "GO:0010172" "embryonic body morphogenesis" 0.604365107830805
524 0.0164708938596131 2 196 "GO:0010212" "response to ionizing radiation" 0.101045627052712
-999 0.323360426256415 2 9 "GO:0010224" "response to UV-B" 0.592835316961573
