delta.rank	pval	level	nseqs	term	name	p.adj
-313	0.489139494713767	-1	41	GO:0000002	obsolete mitochondrial genome maintenance	0.742599516414993
1004	0.395672763968395	4	6	GO:0000012	single strand break repair	0.677595857265716
1180	9.86381949562568e-05	4	92	GO:0000018	regulation of DNA recombination	0.00244707490690307
622	0.49731793109237	5	10	GO:0000019	regulation of mitotic recombination	0.748984154699465
817	0.349323593642088	2	11	GO:0000022	mitotic spindle elongation	0.634779440120429
-1853	0.000891030797705152	3	27	GO:0000027	ribosomal large subunit assembly	0.0141445206213025
-2851	2.97447141718899e-05	2	18	GO:0000028	ribosomal small subunit assembly	0.000953415129409616
-1430	0.0362597058618742	3	18	GO:0000038	very long-chain fatty acid metabolic process	0.19031850572625
-304	0.25315679428666	3	120	GO:0000041	transition metal ion transport	0.541164187315576
982	0.308905342235335	2	9	GO:0000050;GO:0019627;GO:0071941;GO:0006526	urea cycle	0.594882875932485
1159	0.257588824799777	2	8	GO:0000052;GO:0019240	citrulline metabolic process	0.5465909209166
-77	0.921270354277799	4	14	GO:0000054;GO:0033750;GO:0071428	obsolete rRNA-containing ribonucleoprotein complex export from nucleus	0.973218233535978
291	0.790397977313412	5	7	GO:0000055	ribosomal large subunit export from nucleus	0.918399260519573
-536	0.355256444852043	-1	25	GO:0000060	obsolete protein import into nucleus, translocation	0.641522229529521
858	1.77297903272519e-05	4	214	GO:0000070;GO:0000819;GO:0140014	mitotic nuclear division	0.00061196683895857
465	0.462303404830485	7	21	GO:0000076	DNA replication checkpoint signaling	0.723709372462019
194	0.589803571233853	2	65	GO:0000079;GO:1904029	obsolete regulation of cyclin-dependent protein kinase activity	0.812723471665481
62	0.802612976850706	5	137	GO:0000082;GO:0044843	cell cycle G1/S phase transition	0.924781388965681
-697	0.187794964098798	-1	30	GO:0000083	obsolete regulation of transcription involved in G1/S transition of mitotic cell cycle	0.465710978911154
1019	0.000291721925107607	2	107	GO:0000086;GO:0044839	cell cycle G2/M phase transition	0.00603493793602089
-1603	0.00021048202574263	2	45	GO:0000096	sulfur amino acid metabolic process	0.00464156717184529
-1413	0.0335090023810279	2	19	GO:0000097;GO:0009086	sulfur amino acid biosynthetic process	0.182576939134684
-2393	0.000456693754095233	3	18	GO:0000098	sulfur amino acid catabolic process	0.00863232747696079
-67	0.941741898535121	2	10	GO:0000101;GO:0015811	sulfur amino acid transport	0.981941027351265
-1364	0.212760447612102	3	7	GO:0000103;GO:0006068;GO:0018960	sulfate assimilation	0.495926955897388
112	0.369197998137512	2	571	GO:0000122	negative regulation of transcription by RNA polymerase II	0.654965498930541
-687	0.1868499717919	2	31	GO:0000154	rRNA modification	0.464086565268124
149	0.403821523582561	2	270	GO:0000165	MAPK cascade	0.68335524524433
1820	0.0754845783848543	2	8	GO:0000183;GO:0140718	rDNA heterochromatin formation	0.294278372257646
-2185	2.35416897886773e-12	3	87	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	3.47705283367185e-10
-1016	0.205701241989917	-1	13	GO:0000185	obsolete activation of MAPKKK activity	0.490393614068304
210	0.619130349944826	-1	47	GO:0000186	obsolete activation of MAPKK activity	0.831134401289281
470	0.068935857185407	-1	127	GO:0000187	obsolete activation of MAPK activity	0.279551055296952
121	0.885130673146454	-1	12	GO:0000188	obsolete inactivation of MAPK activity	0.959748045998462
773	6.22618210740147e-05	9	230	GO:0000209	protein polyubiquitination	0.00174966737009322
423	0.232658370305426	2	67	GO:0000212	meiotic spindle organization	0.518278958193532
982	2.11745651706212e-14	2	536	GO:0000226	microtubule cytoskeleton organization	3.95528421760633e-12
363	0.650923790526809	4	13	GO:0000244	spliceosomal tri-snRNP complex assembly	0.851496806104174
1428	0.000298138115744642	2	54	GO:0000245	spliceosomal complex assembly	0.0061079844293362
-1190	0.0733544653032506	2	19	GO:0000266	mitochondrial fission	0.289362862820462
-244	0.590762401164751	4	41	GO:0000271;GO:0033692;GO:0034637	obsolete cellular carbohydrate biosynthetic process	0.81275128836284
560	1.35434212006093e-07	3	808	GO:0000278;GO:1903047	mitotic cell cycle	9.66452449944603e-06
778	7.85728510878507e-08	2	416	GO:0000280;GO:0048285	organelle fission	5.94066877689214e-06
-477	0.070270203817943	2	122	GO:0000281	mitotic cytokinesis	0.28299687029027
204	0.60476257130156	4	54	GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	0.821249675603286
1713	0.00819753864452751	3	20	GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	0.0718253861257434
716	0.458289969237423	3	9	GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	0.722678033881948
-150	0.750230165244267	-1	38	GO:0000291;GO:0043928	obsolete nuclear-transcribed mRNA catabolic process, exonucleolytic	0.901212744366624
729	0.573540953899924	2	5	GO:0000301	retrograde transport, vesicle recycling within Golgi	0.801868334676377
-674	0.000991547302403605	2	204	GO:0000302	response to reactive oxygen species	0.0151638279403966
-1628	0.00592091225506916	6	24	GO:0000303;GO:0000305	response to oxygen radical	0.0568891281875102
-131	0.904589888806952	3	7	GO:0000320;GO:0044337	canonical Wnt signaling pathway involved in positive regulation of apoptotic process	0.967048794532552
1204	0.133804656232708	-1	13	GO:0000335;GO:0000337	obsolete negative regulation of transposition, DNA-mediated	0.393605081859161
-478	0.601704899789264	8	10	GO:0000338	protein deneddylation	0.820048888103351
3809	7.94531753490798e-05	5	9	GO:0000354	cis assembly of pre-catalytic spliceosome	0.0021113268478745
780	6.362189920378e-08	2	420	GO:0000375;GO:0008380;GO:0000377;GO:0000398;GO:0006397	mRNA processing	4.86822508244827e-06
830	0.283713438326958	6	14	GO:0000380	alternative mRNA splicing, via spliceosome	0.571696239343529
1002	0.000831614553572476	2	94	GO:0000381;GO:0048024	regulation of mRNA splicing, via spliceosome	0.0135110553797394
303	0.479382601289003	2	46	GO:0000387	spliceosomal snRNP assembly	0.735400700673058
504	0.622399688733372	2	8	GO:0000389	mRNA 3'-splice site recognition	0.832767643413054
-194	0.869593880490313	5	6	GO:0000393	spliceosomal conformational changes to generate catalytic conformation	0.954300139585727
-430	0.592154961684148	3	13	GO:0000394;GO:0006388	RNA splicing, via endonucleolytic cleavage and ligation	0.813446514815214
779	0.446686080869076	2	8	GO:0000395	mRNA 5'-splice site recognition	0.712610725847652
-815	0.101304636682851	3	34	GO:0000413;GO:0018208	peptidyl-proline modification	0.341318698977606
1704	0.14929923853835	-1	6	GO:0000414	obsolete regulation of histone H3-K36 methylation	0.415943571105606
-159	0.742775473071748	2	36	GO:0000422;GO:0061726	autophagy of mitochondrion	0.898032939173553
513	0.556982245965472	2	11	GO:0000423	mitophagy	0.791717601639819
-661	0.493651621544252	3	9	GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.746427500213853
-1768	0.171952155536865	2	5	GO:0000454	snoRNA guided rRNA pseudouridine synthesis	0.444834272836916
-2077	0.0788773897750513	3	6	GO:0000459;GO:0000467	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.300329917542776
-584	0.23993483802111	2	34	GO:0000460	maturation of 5.8S rRNA	0.527786412102825
167	0.714993272436633	3	40	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.886535865913219
-1616	0.0642433165997509	2	11	GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.268406788877467
-866	0.170665005086405	2	21	GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.442322411790955
102	0.851981291494737	-1	28	GO:0000469	obsolete cleavage involved in rRNA processing	0.948062726852358
-1295	0.0202733493791121	2	27	GO:0000470	maturation of LSU-rRNA	0.133758711978472
779	0.24114709862534	2	19	GO:0000479;GO:0000478	obsolete endonucleolytic cleavage involved in rRNA processing	0.528659034646025
-233	0.843787181820838	2	6	GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.944791668587027
-1194	0.15312941482716	2	12	GO:0000491;GO:0000492	small nucleolar ribonucleoprotein complex assembly	0.420822429382968
249	0.257348851061655	4	176	GO:0000578;GO:0007351;GO:0008595	embryonic axis specification	0.546264222290298
2835	0.000696537585579396	5	12	GO:0000706	meiotic DNA double-strand break processing	0.0119237471860236
1904	0.107260336253779	5	6	GO:0000711;GO:0043150	DNA synthesis involved in double-strand break repair via homologous recombination	0.351501752088622
1745	0.0159807887635623	2	16	GO:0000712	resolution of meiotic recombination intermediates	0.113909881769847
-499	0.419333803876368	4	22	GO:0000715	nucleotide-excision repair, DNA damage recognition	0.694261988638898
1315	0.0541247007280558	3	18	GO:0000722	telomere maintenance via recombination	0.242587137843248
754	0.00632191935760593	2	111	GO:0000723;GO:0032200	telomere organization	0.0593942453256735
993	0.000188068614655697	5	120	GO:0000724;GO:0000725	recombinational repair	0.00426579918456547
1383	8.58735464574621e-05	-1	68	GO:0000726;GO:0006303	obsolete non-recombinational repair	0.00224828480372373
-547	0.672434332398824	2	5	GO:0000727	double-strand break repair via break-induced replication	0.865375976710219
1813	0.00114837559482965	5	27	GO:0000729	DNA double-strand break processing	0.0171607844770897
428	0.64029230975724	5	10	GO:0000730;GO:0090735;GO:0042148;GO:0000707	DNA recombinase assembly	0.843671464578471
510	0.131183417134972	2	74	GO:0000731	DNA synthesis involved in DNA repair	0.389867048303326
1002	0.273800593964689	-1	10	GO:0000733	obsolete DNA strand renaturation	0.561935318061046
612	0.166562494938884	-1	43	GO:0000737;GO:0006308;GO:0006309	DNA catabolic process	0.437304012135946
222	0.828123272737459	2	8	GO:0000741;GO:0007344	karyogamy	0.937840746283096
-701	0.0405041363769238	3	72	GO:0000768;GO:0006949;GO:0140253;GO:0007520	syncytium formation	0.204493473629479
1004	0.298451108979573	2	9	GO:0000820	regulation of glutamine family amino acid metabolic process	0.584478258750931
1780	0.132121073905582	6	6	GO:0000821	regulation of arginine metabolic process	0.390824844142688
378	3.42540295620991e-05	2	1136	GO:0000902;GO:0000904;GO:0048812;GO:0120039;GO:0048858;GO:0031175;GO:0032990;GO:0048667	cell morphogenesis	0.00106120654511654
-238	0.280686608687693	3	175	GO:0000910;GO:0061640	cytokinesis	0.568659813568035
-591	0.361630814485152	2	20	GO:0000912;GO:0000915	assembly of actomyosin apparatus involved in cytokinesis	0.648240841884053
327	0.721266097291234	5	10	GO:0000916;GO:0036213	actomyosin contractile ring contraction	0.889330425830243
-618	0.441706122591391	2	13	GO:0000920	septum digestion after cytokinesis	0.710371086100605
-746	0.000332093265580968	2	198	GO:0000956;GO:0006402	mRNA catabolic process	0.0066533890526963
-695	0.240134005677711	2	24	GO:0000959	mitochondrial RNA metabolic process	0.527786412102825
-191	0.827093303174294	4	11	GO:0000963;GO:0090646	mitochondrial RNA processing	0.937606958563056
-76	0.847993668539039	2	54	GO:0000966	RNA 5'-end processing	0.946384752644234
1502	0.0853600628914479	4	11	GO:0000972	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	0.313957771324243
2014	0.0883207177470018	2	6	GO:0000973	post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery	0.31906995139846
-239	0.122548892605207	3	364	GO:0001101	response to acid chemical	0.375450080528543
-554	0.565727996429349	5	9	GO:0001109;GO:0001111;GO:0001112;GO:0001120;GO:0001113	RNA polymerase II promoter clearance	0.799141126628736
2137	0.0987439454537673	3	5	GO:0001178;GO:0010630	regulation of transcription, start site selection	0.336366802131436
1565	0.126221202809248	6	8	GO:0001188	RNA polymerase I preinitiation complex assembly	0.381377010710723
1158	0.258102918571976	-1	8	GO:0001302	obsolete replicative cell aging	0.546730673065644
-1283	0.210081072026185	-1	8	GO:0001306;GO:0007571	obsolete age-dependent response to oxidative stress	0.493673759873191
672	0.421464780834432	4	12	GO:0001325;GO:0090656;GO:0090737	formation of extrachromosomal circular DNA	0.695466527678019
134	0.39120414281518	4	358	GO:0001501	skeletal system development	0.674143130197314
325	0.539711190191217	3	30	GO:0001502;GO:0098743	cell aggregation	0.781112258124451
-390	0.0915483899700291	2	159	GO:0001503	ossification	0.324636418034425
-1297	0.0649243383719908	2	17	GO:0001504	neurotransmitter uptake	0.26939044342793
-512	0.000632197441239589	-1	388	GO:0001505	obsolete regulation of neurotransmitter levels	0.0110913976500349
995	0.000377544847115976	4	108	GO:0001508	action potential	0.0073103272074194
547	0.170349254547682	5	53	GO:0001510	RNA methylation	0.442225228684447
276	0.801184049298549	6	7	GO:0001514;GO:0006451	translational readthrough	0.924013097772745
-2227	1.61120298306615e-06	4	39	GO:0001516;GO:0046457;GO:0019371	prostanoid biosynthetic process	7.87134626573317e-05
629	0.400252290259728	2	15	GO:0001522	pseudouridine synthesis	0.681501955881912
-671	0.022373693260455	4	98	GO:0001523;GO:0016101;GO:0006721;GO:0006720	isoprenoid metabolic process	0.141983828525493
-110	0.553008740994174	2	249	GO:0001525	angiogenesis	0.789558394698437
1941	3.00426725456206e-10	3	89	GO:0001539;GO:0060285;GO:0060294;GO:0030317;GO:0097722	cilium or flagellum-dependent cell motility	3.40716095245065e-08
-122	0.756976240018217	2	54	GO:0001541	ovarian follicle development	0.904378842410899
-449	0.681500797422054	2	7	GO:0001542	ovulation from ovarian follicle	0.868769884469584
-2618	0.0431679340846629	2	5	GO:0001547	antral ovarian follicle growth	0.212191337490953
-80	0.942042451087465	2	7	GO:0001553	luteinization	0.981949989845536
1540	0.159399523672465	3	7	GO:0001554	luteolysis	0.426993169986317
-167	0.86273022982971	2	9	GO:0001555	oocyte growth	0.952010933870819
513	0.24051423096323	3	44	GO:0001556	oocyte maturation	0.528183222976305
-67	0.653547363068757	4	394	GO:0001558	regulation of cell growth	0.853467489622494
-1342	0.164302638291546	2	9	GO:0001561	fatty acid alpha-oxidation	0.433881935879255
-166	0.842370491595443	2	12	GO:0001562;GO:0042832	response to protozoan	0.944738320790639
239	0.0970508388435925	2	420	GO:0001568;GO:0001944;GO:0048514	vasculature development	0.334318424246381
-925	0.0709502027945529	2	32	GO:0001569	branching involved in blood vessel morphogenesis	0.284113958353219
30	0.92777115046718	3	75	GO:0001570	vasculogenesis	0.974896521611029
2120	1.39598508562926e-13	3	103	GO:0001578;GO:0035082	microtubule bundle formation	2.39618953481931e-11
-13	0.971964432489062	3	60	GO:0001649	osteoblast differentiation	0.990047491698161
235	0.0254543147348995	3	826	GO:0001654;GO:0007423	sensory organ development	0.153377943910196
113	0.4226658891425	2	445	GO:0001655	urogenital system development	0.696510394899849
-101	0.787096183990854	5	60	GO:0001656	metanephros development	0.917219791656131
-453	0.131145592710024	5	94	GO:0001657;GO:0072164;GO:0072163;GO:0001823	mesonephric tubule development	0.389867048303326
-772	0.0775499074894844	2	44	GO:0001658	branching involved in ureteric bud morphogenesis	0.297235644215881
-717	0.280882669683975	2	19	GO:0001659	temperature homeostasis	0.568659813568035
464	0.650300719055771	2	8	GO:0001661	conditioned taste aversion	0.851143240717119
809	0.12011772283647	3	31	GO:0001662;GO:0002209;GO:0042596	fear response	0.371949126150376
-229	0.158894988259231	2	327	GO:0001666;GO:0036293;GO:0070482	response to oxygen levels	0.426391675380161
290	0.0489884618784631	4	401	GO:0001667	ameboidal-type cell migration	0.228768912786852
647	0.458707513369734	4	11	GO:0001675	acrosome assembly	0.722711837611308
-1196	3.00240947696305e-05	3	103	GO:0001676	long-chain fatty acid metabolic process	0.000953415129409616
-344	0.231860485833147	2	102	GO:0001678;GO:0071322;GO:0071326;GO:0071331;GO:0071333	cellular response to carbohydrate stimulus	0.517918626911551
-42	0.957218298651341	2	14	GO:0001682;GO:0099116	tRNA 5'-end processing	0.986257854434566
112	0.617697993933704	2	169	GO:0001700	embryonic development via the syncytial blastoderm	0.830202743001006
550	0.000466925711710397	2	351	GO:0001701	in utero embryonic development	0.00879954063819802
265	0.553055326871573	5	42	GO:0001702	gastrulation with mouth forming second	0.789558394698437
-19	0.959285759006909	5	59	GO:0001703;GO:0010004	gastrulation with mouth forming first	0.986745082631053
-174	0.468811384431019	2	148	GO:0001704	formation of primary germ layer	0.728658021541753
-1242	0.293252959728827	4	6	GO:0001705	ectoderm formation	0.57911988409135
-15	0.967476492860393	2	66	GO:0001706;GO:0035987	endoderm formation	0.989169018763799
-228	0.407071289750998	3	112	GO:0001707;GO:0048332	mesoderm morphogenesis	0.685031733229621
-37	0.873181358335935	2	160	GO:0001708	cell fate specification	0.956133587377849
194	0.360559276052256	2	190	GO:0001709	cell fate determination	0.647416443937766
-173	0.716265702152639	2	37	GO:0001711	endodermal cell fate commitment	0.887437275530903
155	0.852611208972685	2	12	GO:0001714	endodermal cell fate specification	0.94806907922778
-1535	0.0560490259061276	3	13	GO:0001731	formation of translation preinitiation complex	0.247371343662138
384	0.543570194291781	4	21	GO:0001737	establishment of imaginal disc-derived wing hair orientation	0.783170214144079
113	0.662686218366672	2	127	GO:0001738;GO:0001736;GO:0007164	morphogenesis of a polarized epithelium	0.861192548949805
-190	0.861903505398156	3	7	GO:0001743	lens placode formation	0.951879893088913
355	0.036324943479604	2	300	GO:0001745;GO:0048749	compound eye development	0.190328972424159
-513	0.556982245965472	6	11	GO:0001746;GO:0055034	Bolwig's organ development	0.791717601639819
-67	0.792403634928328	2	132	GO:0001751	compound eye photoreceptor cell differentiation	0.91885256261271
71	0.87664655313302	5	40	GO:0001752;GO:0042706;GO:0046552	photoreceptor cell fate commitment	0.957204896817322
201	0.3040490043249	2	223	GO:0001754;GO:0046530	photoreceptor cell differentiation	0.588724154410805
-306	0.381193619709606	6	69	GO:0001755;GO:0090497	mesenchymal cell migration	0.665859740710517
-1281	0.184576890919892	2	9	GO:0001757	somite specification	0.461151783726292
-1086	0.0209220443694822	3	38	GO:0001759;GO:0003347;GO:1904847;GO:2000544	organ induction	0.136154939336812
147	0.403432363497997	2	277	GO:0001763;GO:0061138	morphogenesis of a branching structure	0.68335524524433
554	0.015998679662841	4	161	GO:0001764	neuron migration	0.113909881769847
-1403	0.170593528228129	2	8	GO:0001765	membrane raft assembly	0.442322411790955
254	0.792100292970257	3	9	GO:0001771	immunological synapse formation	0.918820025042703
263	0.700572377664175	2	18	GO:0001773;GO:0043011;GO:0097028	dendritic cell differentiation	0.880256302103422
1477	0.0907565933369015	3	11	GO:0001774;GO:0002269;GO:1903980;GO:0150078	positive regulation of microglial cell activation	0.322711485067041
-485	1.25898238937415e-05	2	734	GO:0001775;GO:0045321	cell activation	0.000454306656529274
537	0.186008873191478	2	51	GO:0001776;GO:0002260	leukocyte homeostasis	0.463410360153021
965	0.41421559096639	4	6	GO:0001779	natural killer cell differentiation	0.689201786279157
943	0.110738139862153	2	24	GO:0001782	B cell homeostasis	0.357185335837752
-616	0.547611629901008	7	8	GO:0001783	B cell apoptotic process	0.785859884940496
2530	0.0057231084244138	8	10	GO:0001796;GO:0002892;GO:0001798;GO:0002894;GO:0001969;GO:0001970;GO:0045917;GO:0006956;GO:0006957;GO:0006958;GO:0010760;GO:1905522;GO:2000259	negative regulation of macrophage chemotaxis	0.0553233814360001
-38	0.893228757895696	2	105	GO:0001816	cytokine production	0.962475795160554
179	0.23853782567725	5	379	GO:0001817	regulation of cytokine production	0.526913226565572
-5	0.984153271051766	2	146	GO:0001818	negative regulation of cytokine production	0.995279844657606
176	0.35301075003702	2	238	GO:0001819	positive regulation of cytokine production	0.639728812266009
646	0.527934243952508	2	8	GO:0001820;GO:0006837	serotonin transport	0.77220414171865
-293	0.821283041687035	5	5	GO:0001821	histamine secretion	0.933968869881195
76	0.622477146128514	2	362	GO:0001822;GO:0072001	renal system development	0.832767643413054
339	0.29999767739125	3	79	GO:0001824	blastocyst development	0.58552097391267
761	0.125929901480125	2	34	GO:0001825	blastocyst formation	0.381197303081117
2210	0.0308554763669349	3	8	GO:0001826	inner cell mass cell differentiation	0.174655196440645
247	0.717619453847628	3	18	GO:0001829	trophectodermal cell differentiation	0.887442056649779
2114	0.0737080879506158	4	6	GO:0001831;GO:1901044	trophectodermal cellular morphogenesis	0.290037215969245
46	0.935241058603017	2	26	GO:0001832	blastocyst growth	0.978375220422955
287	0.665572770917604	2	19	GO:0001833	inner cell mass cell proliferation	0.862311845797165
581	0.622948072182944	4	6	GO:0001835;GO:0035188	blastocyst hatching	0.832914359249237
-1564	0.0308240400378978	2	16	GO:0001836	release of cytochrome c from mitochondria	0.174632897663416
-409	0.17506768193514	2	93	GO:0001837	epithelial to mesenchymal transition	0.448147862946422
206	0.365039538026095	2	165	GO:0001838;GO:0001841	embryonic epithelial tube formation	0.651043556867096
-1519	0.0818964946310756	2	11	GO:0001839	neural plate morphogenesis	0.306677262619081
-715	0.323699210940109	3	16	GO:0001840	neural plate development	0.610532137093201
-1047	0.278156832983936	2	9	GO:0001842	neural fold formation	0.56548464989788
290	0.293001467781028	4	111	GO:0001843;GO:0060606;GO:0014020	primary neural tube formation	0.578803210537266
-1301	0.0446830443880239	3	20	GO:0001845	phagolysosome assembly	0.216066808524065
-1194	0.0589230847402809	2	21	GO:0001878	response to yeast	0.255440621969641
902	0.301335715909844	4	11	GO:0001881	receptor recycling	0.586777618649702
81	0.833952525245947	5	57	GO:0001885	endothelial cell development	0.940195479796391
1	0.99965871198684	2	8	GO:0001886	endothelial cell morphogenesis	0.99965871198684
-1680	0.124753263914688	2	7	GO:0001887	selenium compound metabolic process	0.379495667660501
-530	0.0101973594196217	2	201	GO:0001889;GO:0061008	hepaticobiliary system development	0.0835657157084096
27	0.915030530265837	2	137	GO:0001890	placenta development	0.971139491048425
125	0.697654894266395	2	82	GO:0001892;GO:0060711	embryonic placenta development	0.878745719337451
450	0.332457857239131	3	39	GO:0001893	maternal placenta development	0.620099809493604
392	0.050623189716656	4	213	GO:0001894	tissue homeostasis	0.233823911193078
1208	0.000290162903791464	2	76	GO:0001895;GO:0045494	retina homeostasis	0.00602230262084833
-1807	0.00527969278907908	2	20	GO:0001906	cell killing	0.0516661462302638
-1009	0.192465671538549	3	14	GO:0001909	leukocyte mediated cytotoxicity	0.472131896462466
-3	0.99501598257155	2	31	GO:0001910	regulation of leukocyte mediated cytotoxicity	0.998365229776842
-280	0.812997645288727	5	6	GO:0001911;GO:0031342;GO:0002716;GO:0045953	negative regulation of cell killing	0.930025279495184
185	0.759978458998291	6	23	GO:0001912	positive regulation of leukocyte mediated cytotoxicity	0.905218153244213
-1740	0.111777129067692	3	7	GO:0001913	T cell mediated cytotoxicity	0.358533609448945
-165	0.825287218957875	2	15	GO:0001914;GO:0001916	regulation of T cell mediated cytotoxicity	0.936678848458149
-344	0.64581821954926	4	15	GO:0001919	regulation of receptor recycling	0.848473554685871
-839	0.384536107885741	5	9	GO:0001921	positive regulation of receptor recycling	0.668726402295274
1466	0.180348745543503	3	7	GO:0001922	B-1 B cell homeostasis	0.456878692838766
-1328	0.261208369302202	2	6	GO:0001928;GO:0106020	regulation of vesicle docking	0.547864713817135
312	0.00122406240786583	2	997	GO:0001932	regulation of protein phosphorylation	0.0180371701910809
294	0.0523239066036835	6	379	GO:0001933;GO:0042326	negative regulation of phosphorylation	0.238899447045287
-664	0.390999702309707	2	14	GO:0001935	endothelial cell proliferation	0.674143130197314
-232	0.403874614439474	6	110	GO:0001936;GO:0001938	regulation of endothelial cell proliferation	0.68335524524433
-701	0.200735795483997	4	28	GO:0001937	negative regulation of endothelial cell proliferation	0.483639240181663
647	0.193343274023439	3	34	GO:0001941	postsynaptic membrane organization	0.473302187199833
110	0.711726029996055	2	96	GO:0001942;GO:0022405;GO:0042633;GO:0098773	hair cycle	0.884846879486773
276	0.613713410787348	3	28	GO:0001945	lymph vessel development	0.826658297329893
34	0.967956260501842	2	12	GO:0001946;GO:0036303	lymph vessel morphogenesis	0.989169018763799
467	0.111607264742557	2	98	GO:0001952	regulation of cell-matrix adhesion	0.358531987040961
360	0.588224461144607	2	19	GO:0001953	negative regulation of cell-matrix adhesion	0.812029920080821
447	0.236973838848016	3	59	GO:0001954	positive regulation of cell-matrix adhesion	0.525129396553995
-450	0.402790960117045	2	29	GO:0001956	positive regulation of neurotransmitter secretion	0.682956820581301
-652	0.160427928567807	4	39	GO:0001958;GO:0036075	endochondral ossification	0.427920106818203
882	0.000646761641617786	5	127	GO:0001959;GO:0060759	regulation of response to cytokine stimulus	0.0113156561595442
1271	0.00215724308373832	3	49	GO:0001960;GO:0060761	negative regulation of response to cytokine stimulus	0.027566701860809
831	0.021028768309406	3	65	GO:0001961;GO:0060760	positive regulation of response to cytokine stimulus	0.136418495947944
-1694	0.1215768535897	2	7	GO:0001963	synaptic transmission, dopaminergic	0.373734074127873
-89	0.867159832923299	4	30	GO:0001964	startle response	0.954063918887862
658	0.36353691260066	2	16	GO:0001967	suckling behavior	0.649823510252404
173	0.756716690114035	3	27	GO:0001974	blood vessel remodeling	0.904378842410899
90	0.881223416018044	2	23	GO:0001975	response to amphetamine	0.957810115212677
-774	0.284830002721855	2	16	GO:0001976	nervous system process involved in regulation of systemic arterial blood pressure	0.572300750343253
-1836	0.0729291179892919	3	8	GO:0001977	renal system process involved in regulation of blood volume	0.288458898319278
-376	0.345204235825827	5	53	GO:0001990;GO:0003044;GO:0050886;GO:0003081	regulation of systemic arterial blood pressure mediated by a chemical signal	0.631267521373403
-6	0.991453709711142	3	23	GO:0001991;GO:0002002;GO:0002003	regulation of systemic arterial blood pressure by circulatory renin-angiotensin	0.997257796491146
415	0.704448091559661	4	7	GO:0001993;GO:0002025	regulation of systemic arterial blood pressure by norepinephrine-epinephrine	0.882018400031087
259	0.00412516136759949	4	1166	GO:0002009;GO:0060562;GO:0035239	morphogenesis of an epithelium	0.0435197671854225
574	0.110692212772386	2	65	GO:0002011	morphogenesis of an epithelial sheet	0.357185335837752
-1879	0.0314017495261279	3	11	GO:0002016	regulation of blood volume by renin-angiotensin	0.176350140149039
-121	0.859052163600222	2	18	GO:0002021	response to dietary excess	0.950657512055279
-606	0.508258039589354	3	10	GO:0002024	diet induced thermogenesis	0.755304484481586
-129	0.820319444545736	2	26	GO:0002026	regulation of the force of heart contraction	0.933968869881195
21	0.951338649581908	5	73	GO:0002027	regulation of heart rate	0.984905467812936
-545	0.127460340878954	2	66	GO:0002028	regulation of sodium ion transport	0.382561732004838
28	0.967261694961575	4	18	GO:0002029;GO:0022401	negative adaptation of signaling pathway	0.989169018763799
-1128	0.302799159623194	3	7	GO:0002031	G protein-coupled receptor internalization	0.587702770107384
440	0.260933662639406	2	55	GO:0002040	sprouting angiogenesis	0.547864713817135
253	0.58581081200791	6	39	GO:0002042;GO:0043534	blood vessel endothelial cell migration	0.811270053873144
322	0.803777448294253	3	5	GO:0002051	osteoblast fate commitment	0.925451518150254
384	0.543219701225822	3	21	GO:0002052	positive regulation of neuroblast proliferation	0.783020499883158
-172	0.629892663423869	2	66	GO:0002053;GO:0010464	regulation of mesenchymal cell proliferation	0.836066273241442
-301	0.396221288483653	3	67	GO:0002062	chondrocyte differentiation	0.677909860765
-1036	0.0862900041854511	4	23	GO:0002063	chondrocyte development	0.316016070557297
403	0.00157520957907189	2	546	GO:0002064	epithelial cell development	0.0218431354512785
402	0.00697708112956596	4	392	GO:0002065;GO:0002066	columnar/cuboidal epithelial cell differentiation	0.0638704267404054
-588	0.102801263431044	2	65	GO:0002067	glandular epithelial cell differentiation	0.343988843019263
-590	0.299034180207275	2	26	GO:0002068;GO:0003323	glandular epithelial cell development	0.584546433392759
415	0.238537004908526	3	68	GO:0002070;GO:0060743	epithelial cell maturation	0.526913226565572
